coachella_sentiment,coachella_yn,name,retweet_count,text,tweet_coord,tweet_created,tweet_id,tweet_location,user_timezone,hashtags,emails,clean_text
positive,yes,joyceekim,0,So no one ask me to hang out or do any fun things w them that require money until summer bc #Coachella2015 just left me _Ù÷__ÙÕÛ #brokeaf,,1/7/15 13:04,5.52934e+17,,,"['#Coachella2015', '#brokeaf']",[],no one ask me hang out do any fun things w them require money until summer bc coachella just left me brokeaf
positive,yes,caaiiit_,0,ÛÏ@jaywoodzs: Honestly just got an adrenaline rush from fucking getting my tickets #coachella2015 @caaiiit_Û God bless,"[33.75078394, -118.30769944]",1/7/15 13:03,5.52934e+17,,Pacific Time (US & Canada),['#coachella2015'],[],jaywoodzs honestly just got adrenaline rush fucking getting tickets coachella god bless
positive,yes,bradphillips004,0,Just got tickets to #Coachella2015! So freaking excited. Can we just cancel Jan/Feb/Mar and skip straight to April already?!?!,,1/7/15 13:02,5.52933e+17,"Melbourne, Australia",Melbourne,['#Coachella2015'],[],just got tickets coachella freaking excited can just cancel jan feb mar skip straight april already
positive,yes,Aidansahota,0,Buzzing.... _Ù÷_Ù÷_Ù÷_Ù÷_Ù÷.. Can Not wait For April 17th.. _ÙÕÄ_ÙÔø_ÙÔø_Ù_¤_Ù___Ù__ #Coachella2015,,1/7/15 13:02,5.52933e+17,London,Casablanca,['#Coachella2015'],[],buzzing can wait april th coachella
positive,yes,xMissTaylor,0,One day I will travel to the USA to go to Coachella _Ùà¼_Ùàü #Coachella2015 #MakeItHappen,,1/7/15 13:01,5.52933e+17,Bristol ,London,"['#Coachella2015', '#MakeItHappen']",[],one day will travel usa go coachella coachella makeithappen
positive,yes,simonepedretti1,0,The worst text you'll ever receive #Coachella2015 http://t.co/KEsCyT4xwU,,1/7/15 13:01,5.52933e+17,San Diego,,['#Coachella2015'],[],worst text you ll ever receive coachella
positive,yes,sierralkbabe,1,So psyched for #Coachella2015 with @HannahhRay _Ù÷,,1/7/15 13:01,5.52933e+17,the last frontier,,['#Coachella2015'],[],psyched coachella
positive,yes,itserikestrada,0,Wait. #Coachella2015 made me broke _ÙÕü,,1/7/15 13:00,5.52933e+17,"Los Angeles, CA",Pacific Time (US & Canada),['#Coachella2015'],[],wait coachella made me broke
positive,yes,DrumsandBluntsS,0,Ya bitches .. #Coachella2015 http://t.co/UvzWoqxujo,,1/7/15 13:00,5.52933e+17,LA,,['#Coachella2015'],[],ya bitches coachella
positive,yes,AmandaaaSimon,1,ÛÏ@PipaVal: Iz happeninnn #Coachella2015 Ï¬ http://t.co/S1aHN99DoQÛ CAN'T WAIT,,1/7/15 12:59,5.52933e+17,Miami,Atlantic Time (Canada),['#Coachella2015'],[],pipaval iz happeninnn coachella can t wait
positive,yes,BigSmokes5,0,@porterrobinson I BOUGHT MY COACHELLA TICKET TO SEE YOU PERFORM WORLDS LIVE. I gotta hear you sing lionhearted dude! #Worlds #Coachella2015,,1/7/15 12:58,5.52932e+17,,,"['#Worlds', '#Coachella2015']",[],bought coachella ticket see perform worlds live gotta hear sing lionhearted dude worlds coachella
positive,yes,thuymahp,0,Tickets are officially booked for Coachella! #STOKED #coachella2015 #happydance http://t.co/KEKnO9Hdoy,,1/7/15 12:57,5.52932e+17,,Central Time (US & Canada),"['#STOKED', '#coachella2015', '#happydance']",[],tickets officially booked coachella stoked coachella happydance
positive,yes,Lana_del_slaay,0,"If I don't get #Coachella  tickets, I WILL FUCKING DIE! #Coachella2015",,1/7/15 12:56,5.52932e+17,Planet Froot,Atlantic Time (Canada),"['#Coachella', '#Coachella2015']",[],don t get coachella tickets will fucking die coachella
positive,yes,kaeaboy,0,Well I'm going bananas right now _Ù÷_Ù_Á_ÙÎÉ_Ù_¦ #Coachella2015 http://t.co/Q3ybvSfZJj,,1/7/15 12:56,5.52932e+17,Maui | OC,Pacific Time (US & Canada),['#Coachella2015'],[],well i m going bananas right now coachella
positive,yes,JackkLangan,0,The new #Coachella line up! Would love to be going!_Ù÷´_Ùà¼_Ùàü_Ùªö #Coachella2015 http://t.co/fyTezrWjYe,,1/7/15 12:55,5.52932e+17,"Ireland, Co.Mayo!",Dublin,"['#Coachella', '#Coachella2015']",[],new coachella line up would love going coachella
positive,yes,KatiaGarciaSan,0,Now I need an airplane ticket and a hotel #Coachella2015,,1/7/15 12:55,5.52932e+17,MÌ©xico,Mexico City,['#Coachella2015'],[],now need airplane ticket hotel coachella
positive,yes,Jenna8515,0,Ahh 38 mins of staring @the comp screen waiting 2 purchase @coachella tix was worth it from #cantwait #Coachella2015 http://t.co/9XuUlTimuZ,,1/7/15 12:55,5.52931e+17,World Traveler ,Eastern Time (US & Canada),"['#cantwait', '#Coachella2015']",[],ahh mins staring comp screen waiting purchase tix worth cantwait coachella
positive,yes,xoSergio,0,Waited at 12 on the dot for Weekend 1 tickets and they sold out 50 mins later. #sosad #Coachella2015,,1/7/15 12:55,5.52931e+17,,Pacific Time (US & Canada),"['#sosad', '#Coachella2015']",[],waited dot weekend tickets sold out mins later sosad coachella
positive,yes,TheeSweetestTea,0,"And THAT, my friends, is why you should always take advantage of presale #Coachella2015",,1/7/15 12:54,5.52931e+17,,Pacific Time (US & Canada),['#Coachella2015'],[],that friends why should always take advantage presale coachella
positive,yes,JacqSpeer,0,_Ù÷_Let the countdown begin!! brn_3ttt #coachella2015 #FLO #FINALLY @hanabolabolaÛ_ http://t.co/qal0EBwZ8O,,1/7/15 12:54,5.52931e+17,"Fort Worth, Texas",Central Time (US & Canada),"['#coachella2015', '#FLO', '#FINALLY']",[],let countdown begin brn ttt coachella flo finally
positive,yes,honestlycarolyn,0,My blood pressure has never been higher #Coachella2015 #ticketprobs,,1/7/15 12:54,5.52931e+17,Southern California,Pacific Time (US & Canada),"['#Coachella2015', '#ticketprobs']",[],blood pressure has never higher coachella ticketprobs
positive,yes,amanda_cee,0,take me with youuuuuuu RT @PipaVal: Iz happeninnn #Coachella2015 Ï¬ http://t.co/UWYGvJ9HMs,,1/7/15 12:54,5.52931e+17,,Quito,['#Coachella2015'],[],take me youuuuuuu rt iz happeninnn coachella
positive,yes,MyMyshelly,0,Thinking about sneaking into #Coachella2015 just to see @MarinasDiamonds perform. _Ù÷ ,,1/7/15 12:51,5.52931e+17,Los Angeles CA,Arizona,['#Coachella2015'],[],thinking about sneaking into coachella just see perform
positive,yes,Rolfring,0,"Hell yea,Norwegian act @toddterjeolsen @ellenwoodEP: so what do you really really think about the lineup for #Coachella2015 ? worth going?Û",,1/7/15 12:51,5.5293e+17,"Asker, Norway",,['#Coachella2015'],[],hell yea norwegian act what do really really think about lineup coachella worth going
positive,yes,rodela_sandra,0,I want to go to coachella _Ù÷_ #Coachella2015,,1/7/15 12:50,5.5293e+17,,,['#Coachella2015'],[],want go coachella coachella
positive,yes,PipaVal,0,Iz happeninnn #Coachella2015 Ï¬ http://t.co/P91OiHk9dB,,1/7/15 12:49,5.5293e+17,"Miami, FL",Quito,['#Coachella2015'],[],iz happeninnn coachella
positive,yes,BrookeNicholexo,0,lol call me the ticketmaster cause I literally got all my friends through_ÙªÎ #Coachella2015 #chipotle,,1/7/15 12:49,5.5293e+17,Vegas. Bilbao. Reno ,,"['#Coachella2015', '#chipotle']",[],lol call me ticketmaster cause literally got all friends through coachella chipotle
positive,yes,VMTEvents,2,".@coachella passes sold out fast, but you can still get Travel Packages with TICKETS at http://t.co/E5vwXga6a4 #Coachella #Coachella2015",,1/7/15 12:49,5.5293e+17,,Eastern Time (US & Canada),"['#Coachella', '#Coachella2015']",[],passes sold out fast can still get travel packages tickets coachella coachella
positive,yes,IsabelsWild,0,i got my coachella ticket!! VIP doe #Coachella2015 #Coachella2015,,1/7/15 12:49,5.5293e+17,,Pacific Time (US & Canada),"['#Coachella2015', '#Coachella2015']",[],got coachella ticket vip doe coachella coachella
positive,yes,ZoeColaso,0,Conversations with Darlene_Ù÷â #Coachella2015 #Drake #need http://t.co/ITcNJiEYE2,"[34.41225069, -119.69820988]",1/7/15 12:48,5.5293e+17,California grown ,Pacific Time (US & Canada),"['#Coachella2015', '#Drake', '#need']",[],conversations darlene coachella drake need
positive,yes,dajaaaaaah,0,SOOOOOO EXCITED !!!!!!! #coachella2015 #coachella and we barely decided to go less than 24 hours ago _Ù÷± http://t.co/chYlUj6VxT,,1/7/15 12:48,5.5293e+17,,,"['#coachella2015', '#coachella']",[],soooooo excited coachella coachella barely decided go less hours ago
positive,yes,jetaimenicole,0,Weekend One TURN UP #Coachella2015 #BackToBack Ï¬_Ùã_Ù_¦_ÙÎÈ_Ù_Î_ÙÔÉ,"[35.06229209, -106.52064138]",1/7/15 12:47,5.52929e+17,Desert child ,Mountain Time (US & Canada),"['#Coachella2015', '#BackToBack']",[],weekend one turn up coachella backtoback
positive,yes,ofi37,0,MY BODY IS READY! #COACHELLA2015 Ï¬_Ù÷_ http://t.co/Vx95EI0pih,,1/7/15 12:47,5.52929e+17,"Mexicali, BC. Mex.",Pacific Time (US & Canada),['#COACHELLA2015'],[],body ready coachella
positive,yes,LAWeeklyMusic,1,"Holy crap! That didn't take long. RT @TheScenestar SOLD OUT #Coachella #Coachella2015 RT ""@coachella: Thank you. """,,1/7/15 12:46,5.52929e+17,Los Angeles,Pacific Time (US & Canada),"['#Coachella', '#Coachella2015']",[],holy crap didn t take long rt sold out coachella coachella rt thank you
positive,yes,YoPatPat,1,RT @FrizzyJimz: yeaAAAAAahhhhh got my tickets #coachella2015,,1/7/15 12:44,5.52929e+17,Grand Terrace ,Pacific Time (US & Canada),['#coachella2015'],[],rt yeaaaaaaahhhhh got tickets coachella
positive,yes,allykat2001,0,@Drake can I go with ya :) #Coachella2015,,1/7/15 12:44,5.52929e+17,DC VA ,Eastern Time (US & Canada),['#Coachella2015'],[],can go ya coachella
positive,yes,natttem,0,Hehe got my Coachella ticket _Ùª_ #weekend2 #Coachella2015,,1/7/15 12:44,5.52929e+17,,,"['#weekend2', '#Coachella2015']",[],hehe got coachella ticket weekend coachella
positive,yes,FaithKilledHope,0,Guess where I'll be spending my 21st birthday ÷¼ü_Ù÷__Ù÷_Ù÷_Ù÷_Ù÷ _ÙÕ¥#coachella2015 #21st http://t.co/W4KSa7AB49,,1/7/15 12:43,5.52929e+17,,Pacific Time (US & Canada),"['#coachella2015', '#21st']",[],guess where i ll spending st birthday coachella st
positive,yes,HummingWanderer,0,#Coachella2015 sold out in the matter of just 30 minutes. Doesn't come as a surprise with that lineup.,,1/7/15 12:43,5.52928e+17,New Delhi,New Delhi,['#Coachella2015'],[],coachella sold out matter just minutes doesn t come surprise lineup
positive,yes,lissuuhh,0,"It's official_Ù÷_ÙªÎÏÓü 
#Coachella2015 I'm coming for ya !",,1/7/15 12:42,5.52928e+17,,Pacific Time (US & Canada),['#Coachella2015'],[],it s official coachella i m coming ya
positive,yes,EdgardMallandro,1,RT @Tony_sarandos: @petetong @Alesso @Ingrosso @KygoMusic @kaskade all in one festival! #hype #coachella2015,,1/7/15 12:42,5.52928e+17,,Arizona,"['#hype', '#coachella2015']",[],rt all one festival hype coachella
positive,yes,Kaaitlyn,0,It was a tough call but I couldn't live with myself if I missed  AC_ÁüDC  #Coachella2015 #year5,,1/7/15 12:42,5.52928e+17,,Pacific Time (US & Canada),"['#Coachella2015', '#year5']",[],tough call couldn t live myself missed ac dc coachella year
positive,yes,tiffbunnny,0,COACHELLA TICKETS PURCHASED. YAS. #Coachella2015,,1/7/15 12:41,5.52928e+17,,,['#Coachella2015'],[],coachella tickets purchased yas coachella
positive,yes,LindsayMurphy9,0,Can't wait to dance the days away with these beautiful ladies @AlisaMarieMay @kteeoh #Coachella #Coachella2015,,1/7/15 12:41,5.52928e+17,,Quito,"['#Coachella', '#Coachella2015']",[],can t wait dance days away these beautiful ladies coachella coachella
positive,yes,Alonso93Bryan,0,Crazy how fast Coachella sells out _Ù÷ #Coachella2015,,1/7/15 12:40,5.52928e+17,,,['#Coachella2015'],[],crazy how fast coachella sells out coachella
positive,yes,christian_task,0,Aaaaand chellas sold out. Hope all my friends got tickets or im going solo #Coachella2015,"[36.04605014, -115.02569063]",1/7/15 12:39,5.52928e+17,"Las Vegas, NV",Pacific Time (US & Canada),['#Coachella2015'],[],aaaaand chellas sold out hope all friends got tickets im going solo coachella
positive,yes,vckycvstro,0,"literally almost had a mother fuggin heart attack w/ bew getting his ticket.. but zawlll gooood, see you soon #Coachella2015 _Ù÷__ÙÕÇ_Ù___Ù_ü_ÙÎµ",,1/7/15 12:39,5.52927e+17,,,['#Coachella2015'],[],literally almost had mother fuggin heart attack w bew getting his ticket zawlll gooood see soon coachella
positive,yes,lily_giada,0,@coachella got me going through some tribulations today. Major heart palpitations man. #lol #Coachella2015 #heartracing #refreshpage #swing,,1/7/15 12:38,5.52927e+17,"Portland, OR",Pacific Time (US & Canada),"['#lol', '#Coachella2015', '#heartracing', '#refreshpage', '#swing']",[],got me going through some tribulations today major heart palpitations man lol coachella heartracing refreshpage swing
positive,yes,oneandonlydrake,0,@coachella will soon have to be two weekends twice a year or three weekends. #coachella2015 #Coachella #ticketprobz _Ù÷©_Ù÷Ç_Ù÷Ç #INEEDTICKETS,,1/7/15 12:38,5.52927e+17,Austin,,"['#coachella2015', '#Coachella', '#ticketprobz', '#INEEDTICKETS']",[],will soon have two weekends twice year three weekends coachella coachella ticketprobz ineedtickets
positive,yes,HunterRaitt,0,Round 2 here we come _ÙÎ«_Ù_¦Ý¼ü_ÙÎ_ #Coachella2015 @4realdug _ÙÎü,,1/7/15 12:38,5.52927e+17,Canada,Pacific Time (US & Canada),['#Coachella2015'],[],round here come coachella
positive,yes,adampelaez,0,April can't come soon enough! @coachella #Coachella2015 #Weekend2 http://t.co/KPGguQpcs7,,1/7/15 12:37,5.52927e+17,,Pacific Time (US & Canada),"['#Coachella2015', '#Weekend2']",[],april can t come soon enough coachella weekend
positive,yes,clroberts94,0,Can't wait for April #Coachella2015 _ÙªÎ_ÙÕ¥_ÙÔø_Ù_ä_Ù__Ùá_Ù_ö,,1/7/15 12:37,5.52927e+17,,,['#Coachella2015'],[],can t wait april coachella
positive,yes,Markerito,0,Trynna but Coachella tickets like #Coachella2015 http://t.co/2ylPhZqEqt,,1/7/15 12:37,5.52927e+17,,,['#Coachella2015'],[],trynna coachella tickets like coachella
positive,yes,Markerito,1,When weekend 1 is sold out #Coachella2015 http://t.co/8kfc2wlJsA,,1/7/15 12:36,5.52927e+17,,,['#Coachella2015'],[],when weekend sold out coachella
positive,yes,TheSeventhDevil,1,"RT @kaitiecg: Here we go. Looking for Coachella Wknd 2 car camping pass. If you hate the lineup and want to offload, DM me. #Coachella #CoaÛ_",,1/7/15 12:35,5.52927e+17,"Los Angeles, CA",Pacific Time (US & Canada),"['#Coachella', '#Coa']",[],rt here go looking coachella wknd car camping pass hate lineup want offload dm me coachella coa
positive,yes,xkay_dwyerx,0,Ahhhhhhhhh I could burst i'm that excited #Coachella2015 _Ù_ä_Ùª__Ùª__Ù_ä,,1/7/15 12:34,5.52926e+17,,,['#Coachella2015'],[],ahhhhhhhhh could burst i m excited coachella
positive,yes,conye1,0,I got Coachella weekend 1 tickets. No biggie. _Ù÷_ #coachella #Coachella2015 #weekend1 #coachellaweekend1 #hashtagoverload,,1/7/15 12:34,5.52926e+17,City of Angels,Pacific Time (US & Canada),"['#coachella', '#Coachella2015', '#weekend1', '#coachellaweekend1', '#hashtagoverload']",[],got coachella weekend tickets no biggie coachella coachella weekend coachellaweekend hashtagoverload
positive,yes,JesslynBlake,0,"Wow, #Coachella2015 sold out in 30 minutes _Ù÷_",,1/7/15 12:33,5.52926e+17,"Los Angeles, CA",,['#Coachella2015'],[],wow coachella sold out minutes
positive,yes,bhaked,0,The wait is real #Coachella2015,,1/7/15 12:33,5.52926e+17,,,['#Coachella2015'],[],wait real coachella
positive,yes,RamsesPatron,0,It's official now #Coachella2015  here I come!! _Ù÷_ http://t.co/t9oFEdAuhV,"[34.0092773, -118.03883713]",1/7/15 12:32,5.52926e+17,Whittier,Pacific Time (US & Canada),['#Coachella2015'],[],it s official now coachella here come
positive,yes,Emalita_lou,0,Wish I was going to #Coachella2015,,1/7/15 12:31,5.52926e+17,Florida÷Ûü,Eastern Time (US & Canada),['#Coachella2015'],[],wish going coachella
positive,yes,FrizzyJimz,1,yeaAAAAAahhhhh got my tickets #coachella2015,,1/7/15 12:31,5.52925e+17,,Pacific Time (US & Canada),['#coachella2015'],[],yeaaaaaaahhhhh got tickets coachella
positive,yes,M_CookinItUp,1,"RT @Bailelicious: Coachella 2015, so hyped _ÙªÎ_ü #Coachella2015 #Weekend2",,1/7/15 12:30,5.52925e+17,,Pacific Time (US & Canada),"['#Coachella2015', '#Weekend2']",[],rt coachella hyped coachella weekend
positive,yes,OMONEYRECORDS,0,@MOMOMOYOUTH you Getting love in Russia!! Congrats on #Coachella2015 http://t.co/o2cg00wEjq,,1/7/15 12:30,5.52925e+17,Black River Falls,,['#Coachella2015'],[],getting love russia congrats coachella
positive,yes,TheTwistQuist,0,Here goes! #coachella2015 _ÙÎ« http://t.co/dHUc8mTQgp,,1/7/15 12:29,5.52925e+17,,Pacific Time (US & Canada),['#coachella2015'],[],here goes coachella
positive,yes,trianagarcias,0,"READY, SET, _Ù_Á  #Coachella2015 http://t.co/FpVFPrrdbW",,1/7/15 12:29,5.52925e+17,"Los Angeles, CA",Tijuana,['#Coachella2015'],[],ready set coachella
positive,yes,louis_louis20,0,Even though the prices are an arm and and a leg it's all going to be worth it at the end #Coachella2015,,1/7/15 12:29,5.52925e+17,on the hogwarts express ,Quito,['#Coachella2015'],[],even though prices arm leg it s all going worth end coachella
positive,yes,cynnlovee,2,RT @mgblue92: All I need is the Car Camping and I'm set!!! #Coachella2015,,1/7/15 12:28,5.52925e+17,@planetcalix ~,Alaska,['#Coachella2015'],[],rt all need car camping i m set coachella
positive,yes,kevinpark140,0,UCLA has good wifi #Coachella2015,,1/7/15 12:27,5.52925e+17,,Quito,['#Coachella2015'],[],ucla has good wifi coachella
positive,yes,TheElite_JQ442,0,GOT MY TICKETS TO #Coachella2015 _ÙªÎ_ÙªÎ_ÙªÎ_ÙªÎ_ÙªÎ_ÙªÎ,,1/7/15 12:27,5.52925e+17,,,['#Coachella2015'],[],got tickets coachella
positive,yes,Lill_double_L,0,#Thisjusthappened!! Yay so excited!! #Coachella2015 #imsobroke lol! #soworthit http://t.co/4vT3NGkHvA,,1/7/15 12:27,5.52924e+17,City of Angels,Pacific Time (US & Canada),"['#Thisjusthappened', '#Coachella2015', '#imsobroke', '#soworthit']",[],thisjusthappened yay excited coachella imsobroke lol soworthit
